date,type,kg,kr,avg price,max price,min price
20231122,Hysa 1 MSC,643,14343.00,22.31,24.70,16.40
20231122,Hysa 2 MSC,8201,197097.09,24.03,26.40,18.50
20231122,Hysa 3 MSC,9245,157103.31,16.99,17.40,15.80
20231122,Hysa 4 MSC,621,1499.70,2.41,3.00,2.10
20231122,Hysa MSC,2750,33690.00,12.25,12.40,11.90
20231122,Hvitingur,768,7809.80,10.17,11.10,10.00
20231122,Brosma MSC,531,2124.00,4.00,4.00,4.00
20231122,Brosma,5,20.00,4.00,4.00,4.00
20231122,Longa 1 MSC,720,10280.00,14.28,15.00,14.00
20231122,Longa 2 MSC,2168,30928.00,14.27,15.00,11.00
20231122,Longa 3 MSC,551,7809.00,14.17,15.00,9.00
20231122,Longa 4 MSC,188,2618.00,13.93,15.00,6.00
20231122,Longa MSC,110,660.00,6.00,6.00,6.00
20231122,Longa,70,427.00,6.10,6.10,6.10
20231122,Svartkalvi 1,1156,42304.00,36.60,38.00,36.20
20231122,Svartkalvi 2,2312,84608.00,36.60,38.00,36.20
20231122,Svartkalvi 3,5780,211520.00,36.60,38.00,36.20
20231122,Svartkalvi 4,2312,84608.00,36.60,38.00,36.20
20231122,Svartkalvi (sek.),1240,19840.00,16.00,16.00,16.00
20231122,Blalonga,550,9350.00,17.00,17.00,17.00
20231122,Kongafiskur,100,1190.00,11.90,11.90,11.90
20231122,Havtaska,1234,37228.10,30.17,32.00,26.00
20231122,Havtaska 1,924,33320.00,36.06,38.00,30.00
20231122,Havtaska 2,3234,116620.00,36.06,38.00,30.00
20231122,Havtaska 3,462,16660.00,36.06,38.00,30.00
20231122,Havtaska (sek.),1200,22200.00,18.50,19.00,16.00
20231122,Steinbitur,15,97.50,6.50,6.50,6.50
20231122,Kalvi 3,5,450.00,90.00,90.00,90.00
20231122,Reydsproka,53,1287.90,24.30,24.30,24.30
20231122,Tunga,25,955.00,38.20,38.20,38.20
20231122,Hvasskvoysa,60,11940.00,199.00,199.00,199.00
20231122,Lyrur,5,75.00,15.00,15.00,15.00
20231122,Skrubba,89,535.40,6.02,7.20,5.50
20231122,Havtaskulivur,250,2500.00,10.00,10.00,10.00
20231121,Toskur 1,30079,926180.56,30.79,34.10,29.60
20231121,Toskur 2,1252,36769.32,29.38,32.00,28.60
20231121,Toskur 3,1752,43683.92,24.93,26.10,21.60
20231121,Toskur 4,824,18028.00,21.89,22.30,17.60
20231121,Toskur 5,42,714.00,17.00,17.00,17.00
20231121,Hysa 1 MSC,1245,18595.20,14.94,20.00,13.10
20231121,Hysa 2 MSC,3240,51067.20,15.76,18.10,12.10
20231121,Hysa 3 MSC,1710,25251.00,14.77,15.50,11.10
20231121,Hysa 4 MSC,235,571.10,2.43,4.50,2.10
20231121,Hysa MSC,520,3172.00,6.10,6.10,6.10
20231121,Hvitingur,360,2277.00,6.33,7.20,6.30
20231121,Upsi 1 MSC,400,6360.00,15.90,15.90,15.90
20231121,Upsi 2 MSC,75,1260.00,16.80,16.80,16.80
20231121,Upsi 3 MSC,25,200.00,8.00,8.00,8.00
20231121,Brosma 1 MSC,132,1320.00,10.00,10.00,10.00
20231121,Brosma 2 MSC,306,3060.00,10.00,10.00,10.00
20231121,Brosma 3 MSC,156,1248.00,8.00,8.00,8.00
20231121,Brosma 4 MSC,6,36.00,6.00,6.00,6.00
20231121,Brosma MSC,261,1511.00,5.79,5.80,3.00
20231121,Longa 1 MSC,2726,41248.80,15.13,15.80,14.00
20231121,Longa 2 MSC,2277,33298.40,14.63,15.80,14.00
20231121,Longa 3 MSC,186,2577.20,13.89,14.00,12.00
20231121,Longa 4 MSC,72,914.00,12.77,14.00,10.00
20231121,Longa MSC,61,488.00,8.00,8.00,8.00
20231121,Longa 4 kg + fryst MSC,11800,229320.00,19.43,19.50,19.40
20231121,Blalonga,540,7560.00,14.00,14.00,14.00
20231121,Kongafiskur,350,4200.00,12.00,12.00,12.00
20231121,Havtaska,2570,77252.00,30.06,30.10,30.00
20231121,Reydsproka,5,50.50,10.10,10.10,10.10
20231121,Skaturavar,640,6400.00,10.00,10.00,10.00
20231121,Skrubba,2,11.00,5.50,5.50,5.50
20231121,Skaturavar fryst,1233,12330.00,10.00,10.00,10.00
20231120,Toskur 1,16177,501189.39,30.98,34.20,29.00
20231120,Toskur 2,902,28714.60,31.83,32.00,30.80
20231120,Toskur 3,3809,101452.60,26.63,26.90,25.40
20231120,Toskur 4,6072,142079.60,23.40,24.00,22.30
20231120,Toskur 5,959,16838.50,17.56,18.80,12.70
20231120,Hysa 1 MSC,1233,17032.65,13.81,15.50,12.90
20231120,Hysa 2 MSC,17599,231492.31,13.15,14.50,11.00
20231120,Hysa 3 MSC,17952,237209.91,13.21,14.10,9.50
20231120,Hysa 4 MSC,870,1848.65,2.12,3.00,0.00
20231120,Hysa MSC,4820,28476.00,5.91,7.40,4.30
20231120,Hvitingur,102,1030.20,10.10,10.10,10.10
20231120,Upsi 1 MSC,250,3650.00,14.60,14.60,14.60
20231120,Upsi 2 MSC,250,3650.00,14.60,14.60,14.60
20231120,Upsi 3 MSC,50,400.00,8.00,8.00,8.00
20231120,Upsi 4 MSC,10,40.00,4.00,4.00,4.00
20231120,Upsi MSC,57,441.80,7.75,11.80,3.90
20231120,Brosma 1 MSC,54,546.14,10.15,10.30,9.90
20231120,Brosma 2 MSC,144,1475.32,10.22,10.30,9.90
20231120,Brosma 3 MSC,399,2920.04,7.32,8.30,7.00
20231120,Brosma 4 MSC,113,581.90,5.15,6.30,5.00
20231120,Brosma MSC,62,303.80,4.90,4.90,4.90
20231120,Longa 1 MSC,1052,16282.80,15.48,15.50,15.30
20231120,Longa 2 MSC,287,4342.00,15.13,15.50,14.00
20231120,Longa 3 MSC,60,756.00,12.60,13.50,12.00
20231120,Longa 4 MSC,45,486.00,10.80,11.50,10.00
20231120,Longa 5 MSC,10,50.00,5.00,5.00,5.00
20231120,Longa MSC,30,243.00,8.10,8.10,8.10
20231120,Havtaska,2200,67510.80,30.69,31.80,30.30
20231120,Reydsproka,6,88.80,14.80,14.80,14.80
20231120,Lyrur,37,530.00,14.32,15.00,10.00
20231120,Skota,85,510.00,6.00,6.00,6.00
20231120,Skøturavar,50,600.00,12.00,12.00,12.00
20231120,Skrubba,30,165.00,5.50,5.50,5.50
20231117,Toskur 1,892,30363.75,34.06,34.70,30.50
20231117,Toskur 2,922,26617.50,28.88,29.50,27.90
20231117,Toskur 3,5940,138082.95,23.25,23.90,23.00
20231117,Toskur 4,12525,271449.99,21.67,22.00,19.50
20231117,Toskur 5,1810,30491.90,16.85,18.30,14.50
20231117,Hysa 1 MSC,942,12996.20,13.80,16.10,13.00
20231117,Hysa 2 MSC,23023,296449.31,12.88,15.10,11.50
20231117,Hysa 3 MSC,22680,290914.59,12.83,14.10,11.00
20231117,Hysa 4 MSC,1184,2655.40,2.24,4.10,2.00
20231117,Hysa MSC,20,180.00,9.00,9.00,9.00
20231117,Hvitingur,368,2833.60,7.70,7.70,7.70
20231117,Upsi MSC,32,163.20,5.10,5.10,5.10
20231117,Brosma 1 MSC,25,225.00,9.00,9.00,9.00
20231117,Brosma 2 MSC,40,360.00,9.00,9.00,9.00
20231117,Brosma 3 MSC,145,1015.00,7.00,7.00,7.00
20231117,Brosma 4 MSC,30,150.00,5.00,5.00,5.00
20231117,Brosma MSC,98,490.00,5.00,5.00,5.00
20231117,Longa 1 MSC,178,2634.20,14.80,14.90,14.00
20231117,Longa 2 MSC,170,2210.00,13.00,13.00,13.00
20231117,Longa 3 MSC,95,1045.00,11.00,11.00,11.00
20231117,Longa 4 MSC,87,783.00,9.00,9.00,9.00
20231117,Longa MSC,87,617.70,7.10,7.10,7.10
20231117,Havtaska,155,4696.50,30.30,30.30,30.30
20231117,Kalvi 4,8,484.00,60.50,60.50,60.50
20231117,Reydsproka,2,24.60,12.30,12.30,12.30
20231117,Lyrur,20,300.00,15.00,15.00,15.00
20231117,Skota,45,189.00,4.20,4.20,4.20
20231117,Skrubba,243,1336.50,5.50,5.50,5.50
20231116,Toskur 1,1019,34000.10,33.37,36.20,28.00
20231116,Toskur 2,3411,93866.70,27.52,30.80,26.00
20231116,Toskur 3,10615,257605.80,24.27,27.80,21.00
20231116,Toskur 4,9600,204701.59,21.32,23.50,14.00
20231116,Toskur 5,1177,21514.10,18.28,18.50,13.90
20231116,Toskur 7 kg + fryst,2335,100405.00,43.00,43.00,43.00
20231116,Toskur 5 kg + fryst,46935,1940794.00,41.35,42.00,40.00
20231116,Toskur 2.5 - 5.0 kg fryst,34770,1193280.50,34.32,36.50,34.00
20231116,Toskur 1.0 - 2.5 kg fryst,18060,543027.63,30.07,30.60,30.00
20231116,Toskur 0.5 - 1.0 kg fryst,1339,32136.00,24.00,24.00,24.00
20231116,Hysa 1 MSC,784,15924.50,20.31,22.10,12.00
20231116,Hysa 2 MSC,13493,217701.59,16.13,17.80,11.00
20231116,Hysa 3 MSC,14738,219916.79,14.92,15.90,10.00
20231116,Hysa 4 MSC,749,1587.10,2.12,4.20,1.00
20231116,Hysa fryst MSC,80,800.00,10.00,10.00,10.00
20231116,Hysa 1.5 kg + fryst MSC,2320,28800.00,12.41,20.00,10.00
20231116,Hysa 0.8 - 1.5 kg fryst MSC,17933,314310.00,17.53,18.50,10.00
20231116,Hysa 0.5 - 0.8 kg fryst MSC,13674,174774.00,12.78,13.00,10.00
20231116,Hysa 0 - 0.5 kg fryst MSC,2307,20763.00,9.00,9.00,9.00
20231116,Hvitingur,454,5551.40,12.23,13.10,4.30
20231116,Hvitingur fryst,376,2256.00,6.00,6.00,6.00
20231116,Upsi 1 MSC,1220,15860.00,13.00,13.00,13.00
20231116,Upsi 2 MSC,734,9542.00,13.00,13.00,13.00
20231116,Upsi 3 MSC,211,1688.00,8.00,8.00,8.00
20231116,Upsi 4 MSC,15,75.00,5.00,5.00,5.00
20231116,Upsi 5 MSC,2,6.00,3.00,3.00,3.00
20231116,Upsi MSC,60,300.00,5.00,5.00,5.00
20231116,Brosma MSC,140,574.00,4.10,4.10,4.10
20231116,Brosma 2 kg + fryst MSC,13331,213296.00,16.00,16.00,16.00
20231116,Brosma 1 - 2 kg fryst MSC,21371,320565.00,15.00,15.00,15.00
20231116,Brosma 0 - 1 kg fryst MSC,4380,58254.00,13.30,13.30,13.30
20231116,Longa 1 MSC,75,900.00,12.00,12.00,12.00
20231116,Longa 2 MSC,44,528.00,12.00,12.00,12.00
20231116,Longa 3 MSC,10,80.00,8.00,8.00,8.00
20231116,Longa 4 MSC,23,138.00,6.00,6.00,6.00
20231116,Longa MSC,324,2592.00,8.00,8.00,8.00
20231116,Longa 2 - 4 kg fryst MSC,15180,273240.00,18.00,18.00,18.00
20231116,Longa 0 - 2 kg fryst MSC,573,9741.00,17.00,17.00,17.00
20231116,Svartkalvi 1,800,26905.00,33.63,34.90,33.00
20231116,Svartkalvi 2,1600,53810.00,33.63,34.90,33.00
20231116,Svartkalvi 3,4800,161430.00,33.63,34.90,33.00
20231116,Svartkalvi 4,800,26905.00,33.63,34.90,33.00
20231116,Svartkalvi,1200,36000.00,30.00,30.00,30.00
20231116,Svartkalvi (sek.),900,14400.00,16.00,16.00,16.00
20231116,Svartkalvi fryst,12,498.00,41.50,41.50,41.50
20231116,Svartkalvi 5 kg + fryst,23,977.50,42.50,42.50,42.50
20231116,Svartkalvi 3-5 kg fryst,1545,65662.50,42.50,42.50,42.50
20231116,Svartkalvi 2-3 kg fryst,4438,184177.00,41.50,41.50,41.50
20231116,Svartkalvi 1-2 kg fryst,9337,345469.00,37.00,37.00,37.00
20231116,Svartkalvi 0-1 kg fryst,2562,66612.00,26.00,26.00,26.00
20231116,Svartkalva høvd fryst,5243,125832.00,24.00,24.00,24.00
20231116,Svartkalva halar fryst,679,14938.00,22.00,22.00,22.00
20231116,Blalonga,2625,26132.50,9.96,10.90,8.10
20231116,Kongafiskur,1125,12487.50,11.10,11.10,11.10
20231116,Havtaska,671,20064.60,29.90,30.40,29.00
20231116,Havtaskuhalar fryst,825,44550.00,54.00,54.00,54.00
20231116,Steinbitur,25,167.50,6.70,6.70,6.70
20231116,Liri,50,325.00,6.50,6.50,6.50
20231116,Liri fryst,619,6190.00,10.00,10.00,10.00
20231116,Liri 3 kg + fryst,405,4333.50,10.70,10.70,10.70
20231116,Liri 0-3 kg fryst,51,510.00,10.00,10.00,10.00
20231116,Kalvi 4,35,1750.00,50.00,50.00,50.00
20231116,Kalvi 5,10,300.00,30.00,30.00,30.00
20231116,Reydsproka 1,138,3726.00,27.00,27.00,27.00
20231116,Reydsproka 2,518,13972.50,27.00,27.00,27.00
20231116,Reydsproka 3,35,931.50,27.00,27.00,27.00
20231116,Tunga 1,64,3244.00,50.69,54.25,40.00
20231116,Tunga 2,448,22708.00,50.69,54.25,40.00
20231116,Tunga 3,128,6488.00,50.69,54.25,40.00
20231116,Lyrur,90,1350.00,15.00,15.00,15.00
20231116,Skota,50,205.00,4.10,4.10,4.10
20231116,Skøturavar,300,2550.00,8.50,8.50,8.50
20231116,Skrubba,265,1457.50,5.50,5.50,5.50
20231115,Toskur 1,181,6298.80,34.80,34.80,34.80
20231115,Toskur 2,55,1639.00,29.80,29.80,29.80
20231115,Toskur 3,271,7344.10,27.10,27.10,27.10
20231115,Toskur 4,1127,28204.00,25.03,25.10,22.00
20231115,Toskur 5,61,1055.00,17.30,17.80,15.00
20231115,Toskur,2520,60888.00,24.16,25.10,21.90
20231115,Toskur 2.5 - 5.0 kg fryst,16469,598177.81,36.32,36.50,36.20
20231115,Toskur 1.0 - 2.5 kg fryst,7835,242101.50,30.90,30.90,30.90
20231115,Toskur 0.5 - 1.0 kg fryst,681,14982.00,22.00,22.00,22.00
20231115,Hysa 1 MSC,230,4574.00,19.89,20.00,19.80
20231115,Hysa 2 MSC,1950,37415.00,19.19,19.30,18.90
20231115,Hysa 3 MSC,2200,37325.00,16.97,17.30,16.50
20231115,Hysa 4 MSC,100,300.00,3.00,3.00,3.00
20231115,Hysa MSC,9400,55740.00,5.93,9.10,3.50
20231115,Hysa 1.5 kg + fryst MSC,662,13240.00,20.00,20.00,20.00
20231115,Hysa 0.8 - 1.5 kg fryst MSC,7701,146319.00,19.00,19.00,19.00
20231115,Hysa 0.5 - 0.8 kg fryst MSC,6184,80392.00,13.00,13.00,13.00
20231115,Hysa 0 - 0.5 kg fryst MSC,1334,12006.00,9.00,9.00,9.00
20231115,Hvitingur,40,520.00,13.00,13.00,13.00
20231115,Hvitingur fryst,1284,7704.00,6.00,6.00,6.00
20231115,Brosma 2 MSC,7,35.00,5.00,5.00,5.00
20231115,Brosma 3 MSC,9,45.00,5.00,5.00,5.00
20231115,Brosma MSC,10,50.00,5.00,5.00,5.00
20231115,Brosma 2 kg + fryst MSC,2033,32528.00,16.00,16.00,16.00
20231115,Brosma 1 - 2 kg fryst MSC,7311,109665.00,15.00,15.00,15.00
20231115,Brosma 0 - 1 kg fryst MSC,1758,22854.00,13.00,13.00,13.00
20231115,Longa 1 MSC,15,180.00,12.00,12.00,12.00
20231115,Longa 3 MSC,3,24.00,8.00,8.00,8.00
20231115,Longa MSC,30,150.00,5.00,5.00,5.00
20231115,Longa,10,50.00,5.00,5.00,5.00
20231115,Longa 2 - 4 kg fryst MSC,4539,86841.00,19.13,19.40,19.00
20231115,Longa 0 - 2 kg fryst MSC,485,8633.00,17.80,17.80,17.80
20231115,Svartkalvi 1,1116,39666.40,35.54,35.60,35.40
20231115,Svartkalvi 2,2232,79332.80,35.54,35.60,35.40
20231115,Svartkalvi 3,5580,198332.00,35.54,35.60,35.40
20231115,Svartkalvi 4,2232,79332.80,35.54,35.60,35.40
20231115,Svartkalvi (sek.),1260,20160.00,16.00,16.00,16.00
20231115,Svartkalvi fryst,24,672.00,28.00,28.00,28.00
20231115,Blalonga,300,3300.00,11.00,11.00,11.00
20231115,Kongafiskur,310,2350.00,7.58,10.00,7.50
20231115,Havtaska,760,21128.00,27.80,27.80,27.80
20231115,Havtaska 1,948,31776.00,33.52,34.80,32.00
20231115,Havtaska 2,3318,111216.00,33.52,34.80,32.00
20231115,Havtaska 3,474,15888.00,33.52,34.80,32.00
20231115,Havtaska (sek.),1000,20000.00,20.00,20.00,20.00
20231115,Havtaskuhalar fryst,200,10800.00,54.00,54.00,54.00
20231115,Steinbitur,15,91.50,6.10,6.10,6.10
20231115,Liri 3 kg + fryst,569,6600.40,11.60,11.60,11.60
20231115,Liri 0-3 kg fryst,580,5800.00,10.00,10.00,10.00
20231115,Kalvi 10-40 kg fryst,18,900.00,50.00,50.00,50.00
20231115,Reydsproka,25,522.50,20.90,20.90,20.90
20231115,Tunga,25,927.50,37.10,37.10,37.10
20231115,Hvasskvoysa,15,2685.00,179.00,179.00,179.00
20231115,Skrubba,37,203.50,5.50,5.50,5.50
20231115,Havtaskulivur,200,2000.00,10.00,10.00,10.00
20231114,Toskur 1,60,2190.00,36.50,36.50,36.50
20231114,Toskur 2,75,2452.50,32.70,32.70,32.70
20231114,Toskur 3,1060,25758.00,24.30,24.30,24.30
20231114,Toskur 4,1245,31078.50,24.96,25.00,21.90
20231114,Toskur 5,113,2009.00,17.78,18.60,17.00
20231114,Hysa 1 MSC,121,2367.90,19.57,19.90,19.50
20231114,Hysa 2 MSC,1945,35816.50,18.41,18.70,18.00
20231114,Hysa 3 MSC,1909,33129.70,17.35,17.80,16.90
20231114,Hysa 4 MSC,265,865.50,3.27,3.30,3.00
20231114,Hvitingur,2,12.00,6.00,6.00,6.00
20231114,Brosma MSC,11,55.00,5.00,5.00,5.00
20231114,Longa MSC,12,88.80,7.40,7.40,7.40
20231114,Havtaska,22,616.00,28.00,28.00,28.00
20231114,Skrubba,152,946.00,6.22,6.60,5.50
20231113,Toskur 1,3502,104311.70,29.79,36.10,25.00
20231113,Toskur 2,25007,616769.38,24.66,33.80,23.00
20231113,Toskur 3,23521,505815.39,21.50,27.10,18.00
20231113,Toskur 4,20480,432579.41,21.12,23.30,11.00
20231113,Toskur 5,2403,41206.40,17.15,18.10,10.80
20231113,Hysa 1 MSC,1528,22981.55,15.05,16.80,11.30
20231113,Hysa 2 MSC,23254,325056.00,13.98,15.80,10.30
20231113,Hysa 3 MSC,24936,349716.71,14.02,14.80,9.30
20231113,Hysa 4 MSC,1381,3478.25,2.52,5.20,0.30
20231113,Hysa MSC,2536,18849.60,7.43,11.10,6.00
20231113,Hvitingur,1315,14744.10,11.21,13.50,6.00
20231113,Upsi 1 MSC,400,6160.00,15.40,15.40,15.40
20231113,Upsi 2 MSC,300,4200.00,14.00,14.00,14.00
20231113,Upsi 3 MSC,30,270.00,9.00,9.00,9.00
20231113,Upsi 4 MSC,10,50.00,5.00,5.00,5.00
20231113,Upsi MSC,1563,12415.80,7.94,8.60,4.60
20231113,Upsi 1-2 MSC,100,1400.00,14.00,14.00,14.00
20231113,Brosma 1 MSC,236,2223.00,9.42,9.90,9.00
20231113,Brosma 2 MSC,2479,22815.00,9.20,9.90,9.00
20231113,Brosma 3 MSC,4880,35150.00,7.20,7.90,7.00
20231113,Brosma 4 MSC,1390,7220.00,5.19,5.90,5.00
20231113,Brosma MSC,85,501.50,5.90,5.90,5.90
20231113,Longa 1 MSC,4122,67765.00,16.44,17.00,14.00
20231113,Longa 2 MSC,9726,155679.00,16.01,17.00,14.00
20231113,Longa 3 MSC,3315,47202.50,14.24,15.00,12.00
20231113,Longa 4 MSC,947,11841.50,12.50,13.50,10.00
20231113,Longa 5 MSC,10,40.00,4.00,4.00,4.00
20231113,Longa MSC,705,8130.50,11.53,13.00,6.10
20231113,Svartkalvi,5000,146000.00,29.20,30.00,28.00
20231113,Blalonga,13950,161150.00,11.55,14.80,5.00
20231113,Kongafiskur,26305,380453.00,14.46,23.00,6.00
20231113,Havtaska,2884,79899.40,27.70,28.60,25.00
20231113,Havtaska 1,9,256.65,29.50,29.50,29.50
20231113,Havtaska 2,29,855.50,29.50,29.50,29.50
20231113,Havtaska 3,116,3422.00,29.50,29.50,29.50
20231113,Havtaska 4,131,3849.75,29.50,29.50,29.50
20231113,Havtaska 5,6,171.10,29.50,29.50,29.50
20231113,Steinbitur,13,97.50,7.50,7.50,7.50
20231113,Kalvi 1,230,8050.00,35.00,35.00,35.00
20231113,Kalvi 2,30,2085.00,69.50,69.50,69.50
20231113,Reydsproka 1,162,3888.00,24.00,24.00,24.00
20231113,Reydsproka 2,324,7776.00,24.00,24.00,24.00
20231113,Reydsproka 3,54,1296.00,24.00,24.00,24.00
20231113,Reydsproka,28,422.80,15.10,15.10,15.10
20231113,Tunga 1,50,2115.00,42.30,57.60,27.00
20231113,Tunga 2,500,21150.00,42.30,57.60,27.00
20231113,Tunga 3,450,19035.00,42.30,57.60,27.00
20231113,Lyrur,155,3456.00,22.30,22.80,15.00
20231113,Skøturavar,1530,13052.00,8.53,10.90,8.40
20231113,Skrubba,70,385.00,5.50,5.50,5.50
20231109,Toskur 1,79965,2251662.25,28.16,32.10,28.00
20231109,Toskur 2,2091,59254.85,28.34,29.70,26.00
20231109,Toskur 3,6275,151474.34,24.14,26.30,18.00
20231109,Toskur 4,5354,113363.80,21.17,22.30,19.70
20231109,Toskur 5,641,11610.06,18.12,18.90,14.70
20231109,Hysa 1 MSC,3170,44400.40,14.01,19.10,9.00
20231109,Hysa 1,32,461.60,14.43,14.50,14.30
20231109,Hysa 2 MSC,15643,214948.20,13.74,15.00,8.00
20231109,Hysa 3 MSC,13512,179545.70,13.29,15.00,7.00
20231109,Hysa 4 MSC,461,1681.40,3.65,15.00,2.00
20231109,Hvitingur,120,996.00,8.30,9.70,7.60
20231109,Upsi MSC,240,1920.00,8.00,8.00,8.00
20231109,Brosma 1 MSC,140,1326.00,9.47,9.70,8.10
20231109,Brosma 2 MSC,540,5142.00,9.52,9.70,8.10
20231109,Brosma 3 MSC,670,4938.00,7.37,7.70,6.00
20231109,Brosma 4 MSC,100,502.00,5.02,5.70,4.00
20231109,Brosma MSC,36,144.00,4.00,4.00,4.00
20231109,Longa 1 MSC,4284,68157.40,15.91,16.00,14.70
20231109,Longa 2 MSC,2018,32098.20,15.90,16.00,14.70
20231109,Longa 3 MSC,491,6766.00,13.77,14.00,12.60
20231109,Longa 4 MSC,139,1609.00,11.61,12.00,9.80
20231109,Longa 5 MSC,10,50.00,5.00,5.00,5.00
20231109,Longa MSC,454,6719.20,14.80,14.80,14.80
20231109,Svartkalvi 1,930,30690.00,33.00,33.00,33.00
20231109,Svartkalvi 2,1860,61380.00,33.00,33.00,33.00
20231109,Svartkalvi 3,5580,184140.00,33.00,33.00,33.00
20231109,Svartkalvi 4,930,30690.00,33.00,33.00,33.00
20231109,Svartkalvi (sek.),900,14400.00,16.00,16.00,16.00
20231109,Blalonga,300,1800.00,6.00,6.00,6.00
20231109,Havtaska,2064,58289.60,28.24,29.40,27.00
20231109,Havtaska 1,44,1318.65,29.80,29.80,29.80
20231109,Havtaska 2,112,3337.60,29.80,29.80,29.80
20231109,Havtaska 3,399,11890.20,29.80,29.80,29.80
20231109,Havtaska 4,306,9120.29,29.80,29.80,29.80
20231109,Havtaska 5,24,706.26,29.80,29.80,29.80
20231109,Steinbitur,5,35.00,7.00,7.00,7.00
20231109,Kalvi 4,35,2817.50,80.50,80.50,80.50
20231109,Reydsproka 1,204,5515.20,27.04,27.80,26.50
20231109,Reydsproka 2,340,9192.00,27.04,27.80,26.50
20231109,Reydsproka 3,136,3676.80,27.04,27.80,26.50
20231109,Tunga 1,148,7062.00,47.72,69.50,26.50
20231109,Tunga 2,1032,65028.00,63.01,69.50,26.50
20231109,Tunga 3,580,37350.00,64.40,69.50,26.50
20231109,Lyrur,160,3816.00,23.85,24.30,23.70
20231109,Skota,25,187.50,7.50,7.50,7.50
20231109,Skøturavar,155,1754.50,11.32,11.90,11.00
20231109,Skrubba,318,1749.00,5.50,5.50,5.50
20231108,Toskur 1,25635,823390.30,32.12,35.00,32.00
20231108,Toskur 2,1524,47956.50,31.47,31.80,27.10
20231108,Toskur 3,7383,192484.89,26.07,27.60,23.00
20231108,Toskur 4,19180,443093.61,23.10,23.70,22.60
20231108,Toskur 5,4079,65601.60,16.08,17.00,15.90
20231108,Toskur,6300,153400.00,24.35,25.00,24.00
20231108,Toskur 5 kg + fryst MSC,10000,440000.00,44.00,44.00,44.00
20231108,Toskur 2.5 - 5.0 kg fryst MSC,9000,345700.00,38.41,38.70,37.90
20231108,Toskur 1.0 - 2.5 kg fryst MSC,9000,300600.00,33.40,33.40,33.40
20231108,Toskur 0.5 - 1.0 kg fryst MSC,2193,55921.50,25.50,25.50,25.50
20231108,Hysa 1 MSC,3585,47130.00,13.15,16.90,9.00
20231108,Hysa 2 MSC,19013,235418.00,12.38,14.40,8.00
20231108,Hysa 3 MSC,21108,231125.90,10.95,12.00,7.00
20231108,Hysa 4 MSC,1290,2340.00,1.81,2.00,-3.00
20231108,Hysa MSC,6169,34147.70,5.54,6.50,4.00
20231108,Hysa 1.5 kg + fryst MSC,20000,502000.00,25.10,25.10,25.10
20231108,Hysa 0.8 - 1.5 kg fryst MSC,20000,400000.00,20.00,20.00,20.00
20231108,Hysa 0.5 - 0.8 kg fryst MSC,6782,103764.60,15.30,15.30,15.30
20231108,Hysa 0 - 0.5 kg fryst MSC,18173,290595.00,15.99,16.00,15.00
20231108,Hvitingur,500,6321.60,12.64,13.70,12.10
20231108,Hvitingur fryst,303,1818.00,6.00,6.00,6.00
20231108,Upsi 1 MSC,800,13280.00,16.60,16.60,16.60
20231108,Upsi 2 MSC,400,7320.00,18.30,18.30,18.30
20231108,Upsi 3 MSC,100,800.00,8.00,8.00,8.00
20231108,Upsi 4 MSC,40,200.00,5.00,5.00,5.00
20231108,Upsi MSC,46,138.00,3.00,3.00,3.00
20231108,Brosma 1 MSC,75,675.00,9.00,9.00,9.00
20231108,Brosma 2 MSC,325,2925.00,9.00,9.00,9.00
20231108,Brosma 3 MSC,325,1625.00,5.00,5.00,5.00
20231108,Brosma 4 MSC,95,285.00,3.00,3.00,3.00
20231108,Brosma MSC,113,339.00,3.00,3.00,3.00
20231108,Longa 1 MSC,990,15200.00,15.35,16.00,15.00
20231108,Longa 2 MSC,679,10185.00,15.00,15.00,15.00
20231108,Longa 3 MSC,195,1950.00,10.00,10.00,10.00
20231108,Longa 4 MSC,40,320.00,8.00,8.00,8.00
20231108,Longa 5 MSC,10,40.00,4.00,4.00,4.00
20231108,Longa MSC,138,828.00,6.00,6.00,6.00
20231108,Longa,100,500.00,5.00,5.00,5.00
20231108,Longa 4 kg + fryst,6000,119900.00,19.98,20.20,19.90
20231108,Svartkalvi 1,1000,35490.00,35.49,36.90,34.50
20231108,Svartkalvi 2,2000,70980.00,35.49,36.90,34.50
20231108,Svartkalvi 3,5000,177450.00,35.49,36.90,34.50
20231108,Svartkalvi 4,2000,70980.00,35.49,36.90,34.50
20231108,Svartkalvi (sek.),600,9600.00,16.00,16.00,16.00
20231108,Blalonga,1100,18586.00,16.90,17.10,16.70
20231108,Kongafiskur 3,10,80.00,8.00,8.00,8.00
20231108,Kongafiskur,1,8.00,8.00,8.00,8.00
20231108,Havtaska,2560,71660.00,27.99,29.40,26.80
20231108,Havtaska 1,1480,43808.00,29.60,29.60,29.60
20231108,Havtaska 2,5180,153328.00,29.60,29.60,29.60
20231108,Havtaska 3,740,21904.00,29.60,29.60,29.60
20231108,Havtaska (sek.),1300,25340.00,19.49,19.70,18.80
20231108,Reydsproka,5,30.00,6.00,6.00,6.00
20231108,Hvasskvoysa,150,18750.00,125.00,125.00,125.00
20231108,Lyrur,2,30.00,15.00,15.00,15.00
20231108,Skrubba,99,544.50,5.50,5.50,5.50
20231108,Havtaskulivur,320,3200.00,10.00,10.00,10.00
20231107,Toskur 1,389,14580.50,37.48,37.90,33.00
